Grande_Comore,Moheli,Anjouan
0.003462083532549265,0.0025382577975488,0.0020526502642229175
5.651222171453446e-4,1.3205117134301725e-4,1.1820709692802328e-4
8.911679184317664e-4,1.8210282499722327e-4,6.604333448485614e-4
6.561736296439441e-4,6.92203720749629e-5,7.2770134745501576e-6
0.0011446209731062415,3.2054356914714213e-4,9.094491961849048e-4
0.0010019205137517088,5.324644005766412e-4,3.4414949090604463e-4
7.195368933125567e-4,1.1288245292224997e-4,2.9285542031717387e-5
0.003212180240545296,0.002221973943606289,0.0011361015426970197
0.016655131473769944,0.023017903572527143,0.01705270489286716
0.008749100054008148,0.006093522600198964,0.005223298281523229
0.002723200432682428,0.0012688626665741318,0.005195965108960296
0.0020450182744813175,5.138281465564519e-4,8.659646034711345e-4
4.0165564616831173e-4,3.0030992192522574e-4,4.3715327287342673e-4
7.773980248418921e-4,7.77398024842009e-5,9.176136503271624e-5
1.5920685577242022e-4,4.3662080847290535e-5,1.1891704946214813e-5
5.661871459464995e-4,1.4536278135743666e-4,5.289146379061244e-4
2.1138836702892908e-4,9.10514124986099e-5,9.229382943331624e-6
5.580226918043227e-4,2.5505044787621847e-4,1.9470448247753055e-4
5.638798002106637e-4,1.7571325219030778e-4,3.423746095707787e-4
0.001418130186869107,6.123340606631333e-5,5.679620272818162e-5
0.0025655909701117452,5.64412264611236e-4,6.836842903404026e-4
0.001631293435233279,2.656997358877547e-4,4.0502792070529897e-4
0.0023545575793498716,4.616466352999407e-4,2.921454677830571e-4
0.0013677235569478491,1.1767463252744872e-4,6.03459653987041e-6
9.470766804923087e-4,5.5908762060560835e-5,7.694110588332368e-4
0.0012709925241764265,3.0616703033157014e-4,9.999681442829182e-4
0.0018098464975599728,7.933719568592457e-5,1.7518078778972282e-4
0.0013975415633801422,4.7016606570918565e-4,9.850591410667752e-4
0.0012942434696682735,6.362949586890786e-4,5.38676485250033e-4
0.0017120505359874,1.7837557419317362e-4,7.855624789840608e-4
2.4511111239878283e-4,2.076611162249789e-5,1.1749714439391577e-4
1.8494263513362436e-4,1.1607723932571812e-4,1.7003363191747897e-4
6.987707816900798e-4,8.945401929688623e-5,9.429944534212221e-4
6.57238558445099e-4,2.0020661461682757e-4,4.0733526644112783e-4
0.003457468841077598,5.4417861738933e-4,6.83329314073354e-4
0.0016950116751689517,3.1202413873792495e-4,3.507165518464826e-4
0.0014607273389152416,4.813478181212999e-4,1.2086941893090185e-4
0.001768491762448533,3.056345659310025e-4,2.9995494565820263e-5
5.803861966286022e-5,2.7901134590215676e-4,4.291663068647737e-4
0.005721329984195903,0.0017432884474879035,0.0035904074530882304
0.0010501972860706536,9.95175964677731e-4,0.0015120214095041204
3.7982460574466587e-4,3.088293523345262e-5,1.6541894044581087e-4
0.0013737581534877137,6.28840457081007e-4,5.739966238216173e-4
6.735674667294444e-4,2.9871252872349513e-4,3.0190731512695634e-4
0.0012807543715203362,0.0018487163988020715,0.0014259396647442284
0.0021293251379059623,0.0022837398140731803,0.0016820550414215832
0.0011549152848507268,0.0012837716697902644,0.0018187209042362536
0.002232978207884878,0.0016064450965397083,0.0021151260872239105
0.0012221832874569072,5.59620085006058e-4,0.001123322397083176
1.0489548691360155e-4,0,1.5530211683485265e-4
0,0,1.2424169346797465e-6
1.970118282134184e-5,1.064928801156051e-6,8.87440667628886e-7
1.9346206554289824e-5,2.129857602312102e-6,1.064928801153738e-6
1.5973932017317634e-6,0,4.2597152046132174e-5
1.1536728679162797e-5,0,5.147155872242681e-6
0.0011987548538315296,5.755940170233502e-4,0.002102701917877125
4.939494756015921e-4,1.8157036059664525e-4,4.42300428745659e-4
4.002357411001095e-4,5.463084749916317e-4,0.0011392963291004695
2.793663221692111e-4,2.6090755628260798e-5,7.880473128534769e-5
6.762297887323299e-4,2.593101630808288e-4,9.864790461349797e-4
1.21046907064429e-4,7.773980248419049e-5,3.382923824996898e-4
0.0010221541609736103,6.016847726516075e-5,7.45627648940813e-4
8.547828510590237e-4,1.4855756776088053e-4,1.597393201729936e-4
6.277755282798567e-4,4.259715204613795e-6,4.284563543306708e-4
7.587617708217122e-4,5.686719798158463e-4,2.3623670572250668e-4
0.0015911811170565096,2.1990779743815206e-4,1.9204216047464853e-4
0.0011181752412109391,0.0017406261254850133,4.376857372739978e-4
0.0012436593516134918,6.831518259398268e-4,0.0011893479827546846
0.0010904870923809501,9.552411346344797e-4,9.637605650437107e-4
5.892606033048101e-4,2.6623220028831884e-5,6.77472205667005e-4
0.0020260270441940904,3.072319591327227e-4,0.0014275370579459577
8.620598645335738e-4,5.3778904458245264e-5,3.047471252633667e-4
3.290629995563651e-4,1.2512913413552026e-4,4.2863384246419795e-4
1.1572226305866495e-4,2.2363504824225028e-5,4.1194995791279476e-4
3.9863834789838234e-4,5.537629765997587e-5,9.655354463790229e-5
2.82383620439144e-4,1.2779145613841386e-5,8.235449395585515e-5
7.230866559830747e-4,5.537629765997587e-5,2.133407364977117e-4
1.4465282882332337e-4,2.5558291227679303e-5,3.8177697521344853e-4
0.0011368114952311204,4.845426045247889e-5,7.010781274259074e-4
2.6321490201839406e-4,1.0755780891650094e-4,8.728866406786384e-4
0.0011797636235442988,4.888023197293645e-4,0.0012608757005654777
2.2399002450924332e-4,4.770881029166618e-4,0.0015681076596981806
5.722217424863618e-4,5.287371497726054e-4,8.183977836862926e-4
8.643672102694293e-5,0,5.697369086170069e-5
2.2203765504046183e-4,1.6879121498279692e-4,2.8344854924029886e-4
0.0011755039083396837,6.56528605910995e-4,0.001632003387767384
2.6818456975710725e-4,6.858141479427135e-4,0.001094214343184986
0.0014055285293887883,8.759039389485725e-4,0.0026584172639456
8.5922005439716e-4,3.5408882638346406e-4,0.0012413520058776582
8.075710075412686e-5,1.0170070051014266e-4,8.730641288121563e-4
8.354366445047489e-4,5.0211392974377e-4,0.002099507131473669
0.003031142344349243,5.803861966285351e-4,0.004621081044471064
0.001974023021071107,5.50568190196242e-4,0.0027567456899187555
1.4057060175223673e-4,2.885957051125404e-4,0.0010312060557834135
3.1663883020957573e-4,1.2938884934012712e-4,3.6988527026723836e-4
0.0016566742383274334,0.0013806801906952153,8.372115258399952e-4
5.688494679493769e-4,5.420487597870144e-4,2.0979097382720194e-4
0.0018272403346454799,8.018913872684177e-4,0.001812153843295812
0.0012385121957412583,5.143606109570334e-4,7.218442390483961e-4
0.0015940209271929154,2.9072556271484903e-4,0.0018561709004101489
9.064318979149685e-4,9.270205214039276e-4,0.0012351399212042699
0.0010929719262503072,6.549312127092678e-4,0.0015292377584560934
0.002183636506764773,7.603591640234393e-4,0.0024693924017408983
7.898221941887255e-5,6.815544327380685e-5,1.3560093401352122e-4
1.164322155927632e-4,0,1.778431097925979e-4
3.249807724852808e-4,1.4429785255628755e-4,7.273463711876873e-4
0.001245256744815235,3.2107603354772016e-4,0.0011511880340466841
0.002712551144670889,0.002836437861871717,0.0028580914141618334
1.7571325219030662e-4,9.051894809804228e-5,9.823968190638907e-4
4.724734114450087e-4,2.822061323056249e-5,5.377890445824087e-4
7.87337360319329e-4,0.0012353174093377994,0.0021870087813017545
0.004090923989630259,0.002915775057557652,0.002941510836918841
0.0027446764968390145,0.0019488197061104766,0.0026981746058553197
0.0014023337429853362,6.112691318619842e-4,9.083842673837418e-4
1.2779145613842543e-5,3.7272508040392394e-6,3.4947413491180174e-4
3.390023350338204e-5,1.4909003216146549e-5,2.300246210491068e-4
2.5096822080512604e-4,1.0649288011536223e-5,4.2739142552951587e-4
4.479800490184889e-4,1.1820709692802328e-4,2.5593788854384736e-4
0.001293356029000648,6.187236334700488e-4,0.002191268496506367
4.146122799156768e-4,3.2480328435186695e-5,3.157513895419492e-4
4.2739142552951706e-4,1.0116823610956463e-4,2.319769905178952e-4
8.182202955528406e-5,1.59739320173026e-5,5.099234076188912e-4
5.787888034268114e-4,3.4290707397137063e-4,0.002811057058777567
3.6580304319616094e-4,1.4003813735166681e-4,8.02956316069575e-4
8.968475387045836e-4,1.4110306615281593e-4,0.0014222124139401926
7.484674590772223e-4,4.249065916601541e-4,4.048504325717695e-4
3.904738937561779e-6,0,1.8529761140066944e-4
1.4376538815573148e-5,5.324644005780255e-7,7.898221941887602e-5
3.0172982699375184e-6,1.064928801156051e-6,1.4199050682069114e-6
3.017298269935205e-6,4.259715204617265e-6,7.596492114893734e-5
4.841876282576987e-4,2.987125287235194e-4,0.0018991230287233284
0.0010665261943550025,9.701501378506436e-4,0.0018749846425638594
3.48231717977122e-4,2.486608750692995e-4,6.941560902184105e-4
1.6133671337472769e-4,3.3385517916156154e-4,9.236482468669381e-4
0.0030121511140620144,0.0022693632752576187,0.0037515666783294217
0.004964875559110035,0.0015681076596981737,0.004561445031606474
0.001684362387157418,5.1116582455362075e-5,0.0015945533915934958
0.001042387808195536,7.06580259565201e-4,0.002224636265609171
0.0014690692811909361,6.980608291559769e-4,0.007453436679271682
0.002696222236386546,9.989032154817737e-4,0.0021236455176331416
0.001094746807585558,5.505681901962524e-4,0.002363964450426722
2.468859937340452e-4,1.7038860818453794e-4,4.948369162692257e-4
0.0032554873451255324,0.002964761782410688,0.0017605047964398754
0.001367013604413752,0.0012928235646000631,9.1619374525887e-4
0.0014564676237106243,0.0013609790078738804,0.002779996635410601
0.0010769979942330057,2.61972485083712e-4,0.0018371796701229122
3.6615801946320606e-4,1.4376538815571993e-5,0.0010977641058554921
1.5015496096261924e-4,7.986966008656504e-6,1.6151420150825485e-4
9.153063045912492e-4,3.9349119202613733e-4,0.0024612279475987263
0.0029991944803146485,0.001037240652323291,0.0020565550031604886
0.0013070226152821194,9.089167317843198e-4,0.0019188242115446691
0.0012074517723742832,8.040212448707715e-5,0.0013405678725184403
9.699726497171048e-4,7.928394924586087e-4,0.001600233011866313
0.0021277277447042282,0.001426472129144811,0.0012095816299765975
0.00318520204424941,4.11062517245174e-4,9.092717080513684e-4
2.6090755628258484e-5,6.442819246977802e-5,3.198336166130381e-4
0.001420082556337885,6.709051447265635e-4,0.002174229635687921
8.482157901185799e-4,3.487641823776942e-4,0.0011439110205721398
1.2246681213267987e-5,5.324644005780255e-7,1.1359240545641414e-5
1.0294311744485363e-5,2.076611162249789e-5,0.0012354948974713266
9.9925819174882e-4,6.922037207496984e-6,0.0011889930064876303
0.0028034250690359675,3.141539963403758e-5,5.8553335250078e-4
0.003073739496395367,1.224668121326683e-5,0.001386004834700977
7.17762011977314e-4,8.375665021070483e-4,0.0015835491273149063
0.001069366004491414,1.2512913413552026e-4,0.0018513787208049512
7.397705405344778e-4,3.9349119202614774e-4,0.0014000263972495004
0.0011827809218142374,2.9338788471773916e-4,0.01037648875030385
0.004791824628922633,0.0017230548002659905,0.0037462420343236623
0.008831632036097518,0.003317785679992989,0.00835241407557856
0.016038360209768683,0.005317189504158243,0.013691257132026902
0.0018721448324274445,8.311769293001363e-4,0.0013670136044137474
6.819094090051483e-4,1.1288245292226037e-4,0.0014871730708105404
0.002700481951591154,8.844233693577931e-4,0.00391024106970126
0.0016169168964177139,5.228800413662679e-4,0.0016797476956857567
0.0034061747704887146,0.0040328853699674,0.007402675073083373
0.001955919231451502,0.002760827916989842,0.003614723327381228
0.0015673977071640848,5.196852549628032e-4,0.0036748918046463886
0.0011850882675500662,8.572676849283763e-4,0.0029321039658419877
0.0012559060328267552,9.701501378506262e-4,0.009042665426859388
0.009375810653486834,5.431136885881774e-4,0.010540310297547923
3.885215242874264e-4,5.271397565708921e-5,0.002460695483198145
7.814802519129834e-4,2.90193098314271e-4,6.373598874902381e-4
0.0018740972018962295,5.94762735444114e-4,0.0028060873910388563
0.0055507638878778505,0.00432787064788687,0.008837311656370339
0.006608948139957142,0.002169792432349795,0.0027968580080955283
0.003920535381445743,0.002326336966119308,0.0044334760873345576
0.005159047577186981,0.002963696853609539,0.007477042601030575
0.003914500784905874,0.003759731132471595,0.005641282835975882
0.0076259551450585045,0.0036612252183649205,0.0052485015964838545
0.006225573771541971,0.003534498691027687,0.006919729861760369
0.004582743607629538,0.00979840989941115,0.007766703234944265
0.00553816223039754,0.005476396359930653,0.009247664221081402
0.0032995044022398647,0.0021761820051567037,0.003122903709381946
0.002101104524675395,5.361916513806873e-4,0.004311719227736037
0.0011474607832426507,7.891122416545798e-4,0.0020324166170010067
0.001951127051846309,7.891122416545798e-4,0.0020405810711431826
0.004053473993456375,5.047762517466671e-4,0.003997920207662878
0.004207533693356544,0.002555829122767833,0.0020517628235552977
0.0017993746976819696,9.579034566373733e-4,0.0033616252489738034
0.0041926246901403995,0.0024839464286899975,0.003524736843683781
0.0068515744184865605,0.004896542627702703,0.008456244633690997
0.01275926694288427,0.003294357246367622,0.009308542650880653
0.007073967049794068,0.012583198714426926,0.011231626577629916
0.01582182468686752,0.015331779950203498,0.020300560248251075
0.009551168929410072,0.005624953927691533,0.004694028667350061
0.004367095525396014,0.0020893903078627145,0.002251081997504483
0.001822980619440872,0.0015910036289229872,0.003151656787013083
0.016879653962679757,0.011749891927524507,0.012655968849172401
0.004455307127758202,0.0069332189599083036,0.008364128292391242
0.0019429625977041402,7.278788355882665e-4,7.585842826881931e-4
0.0020890353315956567,6.639831075190804e-4,0.0017848206707328784
0.004247113547132745,0.002775736920205985,0.004978009680990932
9.151288164577139e-4,6.836842903404014e-4,3.2089854541419413e-4
0.0022191341334698855,6.15528847066605e-4,0.0013270787743705076
0.0024381544902404052,0.0032693314195405207,0.007302749253908493
0.008661598404180054,0.00864242968575929,0.00854481121232024
0.005064623890151387,9.035920877785535e-4,0.004047971861317074
0.005987384696350685,0.001701756224242932,0.002447561361317257
0.010196160806641902,0.005669148472939391,0.007205130780469442
0.010271593263390255,0.0038752759073967247,0.004721006863645943
0.011702857572140232,0.006845362333813176,0.009353269660529087
0.0013599140790727278,4.3342602206938863e-4,2.4351371919705336e-4
9.969508460129877e-4,2.1511561783297065e-4,3.414871689031568e-4
6.425070433625547e-5,2.6090755628264267e-5,0.001126517183486636
1.6311159470998432e-4,1.5441467616728044e-5,1.2761396800487398e-4
1.8866988593765668e-4,5.857108406344402e-6,3.372274536985719e-5
0.0012963733272705821,4.5365966929130155e-4,6.558186533768979e-4
0.0015716574223687007,2.470634818675724e-4,0.0010945693194520413
2.0570874675612227e-4,2.3002462104911373e-4,3.0740944726624875e-4
2.523881258733353e-4,2.2363504824225028e-5,2.023364722192449e-5
0.001569527564766398,0.0013455375402571593,6.929136732837319e-4
0.008752649816678656,0.008772883463900573,0.014880605114781563
0.014921072409225388,0.018349255708271252,0.014511074820781383
0.019183449935841305,0.016277436725627595,0.01189702959021718
0.010530903426471075,0.007556734772983548,0.01072383302761334
0.0023288217999886695,0.0019174043064764598,0.002686992853443218
8.054411499389298e-4,3.6047839919039343e-4,0.0010317385201840008
0.0013758880110900245,9.11046589386625e-4,0.0076520459006867644
0.012289633341575682,0.002728347588554666,0.010753118569645054
0.005044922707330057,8.343717157035975e-4,0.0049474817220245305
0.0034065297467557694,6.959309715536752e-4,0.006325322102583328
0.00983514994305094,0.0029599696028055032,0.011611628671508103
0.0056991439675052056,0.002319947393312389,0.0033973003638124396
0.006666276807085896,0.0024743620694796173,0.004362125857657286
0.005785758176665674,0.001967455960130659,0.00536085158500552
0.011295877281966162,0.002020169935787748,0.007283580535487736
0.005255601121824881,0.00447270096484371,0.005020251856770006
0.005875389684096079,0.011840943340023115,0.022952410451256216
0.0022688308108570338,0.005513668867971014,0.004637054976488361
0.0029635193654760105,0.0016543668925916091,0.0012395771245424052
0.006321062387378713,0.002750711093378877,0.002366271796162559
6.428620196295282e-4,1.3364856454474786e-4,0.0017285569324052795
6.797795514029471e-5,1.703886081846212e-5,7.702984995009571e-5
1.6328908284351262e-4,5.271397565709268e-5,1.4199050682069114e-6
0.00830182995752378,0.008999713298546212,0.009423554961405211
0.011816627465730109,0.013136429226626042,0.011031064986746055
0.012673362686257905,0.014137462299710106,0.00662101733303688
0.008147592769490076,0.033070831455413924,0.01234642954430386
0.006664146949483584,0.039485962553561155,0.061231276208710134
0.0013199792490294754,0.0031942539390592203,0.01074601904430403
0.0013828100482975204,2.7581655949870595e-4,0.001165032108461678
8.320643699677605e-4,2.4972580387044516e-4,0.002272203085394021
0.0017938725655426851,0.001653301963790453,0.0015036794672284176
0.0039555005437502755,0.0012603432361649007,0.0014674718879892092
0.0073336321891419335,0.005556798484417726,0.007577145908338982
0.004745677714205993,0.004794841927192563,0.0021374895920481356
0.007081421551402139,0.005944432568037509,0.006279707652267265
0.009620211813351511,0.0041681313277138685,0.008131618837472775
0.0019039152083285143,5.319319361760666e-4,0.0015599432055560108
0.002126130351502493,8.67916972939961e-5,8.480383019850516e-4
0.0010754006010312799,5.830485186314183e-4,9.358949280802003e-4
0.0017615697252410314,3.6473811439500375e-4,3.1450897260727517e-4
0.007220572248086165,0.0011160453836086374,0.0025593788854383474
0.005536742325329337,0.0022320907672172367,0.0032615219416653996
0.004527012333702517,0.0025201540079292095,0.00656457610657576
0.0034168240585002534,0.002449868707053087,0.004681959474270321
0.004429393860263471,0.0040142491159472354,0.007492129092380245
0.0027274601478870426,9.504489550293017e-4,0.0024342497513028458
0.00634218347526825,4.4567270328265546e-4,0.0026660492536872034
0.008350816682376827,0.0018577682936118736,0.008992258796938137
0.009961698982254654,0.004182507866529437,0.01181165779799139
0.0039581628657531604,9.035920877785569e-4,0.001594730879727024
0.003370677143783614,9.600333142396784e-4,8.070385431406581e-4
0.0016217090760229046,0.002286402136076067,0.0017777211453918554
0.009610449966007602,0.009026868982975628,0.010928654333701817
0.00643713962670442,0.00900131069174794,0.008666213095651715
0.011765688371408274,0.007406047347620372,0.009028643864310872
0.01842965783275833,0.011097623036818135,0.01870991159559516
0.02061027704125315,0.008666923048185813,0.008582261208494132
0.009468104482920124,0.006594571601141571,0.007943658904069225
0.0038917823038145997,0.005017412046633595,0.004060751006930916
0.004682669426804428,0.001474926389597276,0.0014825583793388805
0.007804153231118151,0.008383119522678475,0.007537033590162212
0.006892219201063911,0.008846896015580717,0.008631070445213655
0.001218456036652868,4.3342602206938516e-4,0.0012028370809026197
0.002279835075135623,1.0649288011525815e-6,3.13089067539066e-4
6.236933012087736e-4,5.6973690861723825e-5,2.2257011944104102e-4
0.0021724547543526666,0.001674068075412937,0.0011093008345346527
0.0032228295285568315,9.323451654096974e-4,0.00132139915409768
0.0077878243228337975,0.00769517551713347,0.0066787009764326805
0.007600574341964356,0.0030994752757565816,0.009910049935398721
0.005121597581013095,0.001545744154873966,0.004086664274425648
0.0049034646649102,0.0035073430065982736,0.001353701994399328
0.0017459507694907832,6.826193615392488e-4,0.0021847014355659304
0.006538307862813977,0.00995335703997895,0.00588745887717581
0.0026577073114115017,0.0012896287781966054,5.434686648552248e-4
0.0012816418121879582,8.929427997670276e-4,0.0011217250038814467
0.004607769434456645,0.0028215288586555774,0.005031611097315641
0.013690902155759847,0.003291694924364732,0.014494745912497027
0.0013939918007096267,1.5494714056779949e-4,5.869532575689824e-4
5.324644005766493e-5,1.7145353698567664e-4,1.2424169346790526e-5
0.0014184851631361625,0.0013657711874790722,9.79911985194537e-4
9.376698094154604e-4,5.681395154152787e-4,0.0021461865105908786
0.0028982037323386084,0.0015090041112341863,0.002200675367583229
0.001963373733059579,0.0010180719339025375,9.030596233779801e-4
0.003478234952700087,0.0021128187414880886,0.01324984414394887
0.005035160859986153,0.004884295946489446,0.00827183446295796
0.013934238386823365,0.011926670108515947,0.016302107576187636
0.015406679942551271,0.016941419833146655,0.015355918336362967
0.012495342088331786,0.005444980960296629,0.007982173829044271
0.004881811112620081,0.004544051194520969,0.0028822298003213184
0.0033200930257288284,0.002302376068093352,0.002326514454252835
0.002612980301763069,0.0024152585210156126,0.0011877505895529505
0.0024498687070530884,7.321385507928768e-4,0.0010525046318064872
0.0028463771973491515,0.0014818484268047695,0.0013726932246865612
0.001861318056282388,6.996582223577144e-4,0.0010399029743261695
6.474767111011998e-4,1.4855756776089787e-4,3.0776442353330535e-4
0.005060009198679732,0.005127632177552965,0.0034443347191967072
8.093458888764881e-4,3.546212907840421e-4,7.6976603510029e-4
0.0034915465627145025,0.0010425652963290503,0.002032949081401584
0.0049884814808689336,0.0023050383900962562,0.0023149777255736755
0.0019933692276253904,0.001321576642231214,0.003241465782577009
0.0026713738976929685,0.0010292536863146448,6.909613038149515e-4
1.1767463252744642e-4,1.0010330730840858e-4,1.3577842214705532e-4
0.0018421493378616323,0.001220940870522224,6.270655757457515e-4
3.8816654802037556e-4,1.2140188333149143e-4,8.0579612620602e-5
8.075710075412396e-4,2.6889452229120897e-4,2.706694036264598e-4
0.001184733291283012,6.762297887323923e-5,5.59797573139569e-4
0.001650817129921089,1.4536278135742972e-4,8.673845085393402e-4
7.704759876343963e-4,7.837875976488065e-4,4.552570624930252e-4
0.0013734031772206685,8.91345406565297e-4,0.0010496648216700734
6.236933012087782e-4,8.040212448707715e-5,3.455693959742388e-4
0.0010501972860706501,1.490900321614655e-4,8.185752718198117e-4
0.0013893771092379642,9.296828434068038e-4,5.608625019407239e-4
2.554054241432647e-4,1.2406420533437115e-4,1.70211120051005e-4
0.0016041377508038749,5.074385737495468e-4,1.9452699434399992e-4
0.0021115763245534067,9.882539274702444e-4,0.002155770869801267
0.00900858770522249,0.007977381649439085,0.013786745747863637
0.009395156860041125,0.004948191674558639,0.002630906603249146
3.546212907840444e-4,1.0170070051013919e-4,0.0010464700352666144
0,0,0
5.324644005780255e-7,0,0
9.584359210381328e-6,0,1.6772628618164087e-4
3.549762670508605e-7,0,7.09952534101721e-7
3.429070739713602e-4,2.3694665825660377e-4,5.443561055228526e-4
0.0013584941740045198,3.035047083286939e-4,5.709793255516821e-4
8.659646034711276e-4,1.4642771015857536e-4,4.7921796051898544e-5
0,0,7.099525341028775e-7
8.625923289341484e-4,2.1032343822777189e-4,6.123340606631912e-5
8.6969185427536e-6,5.324644005766377e-6,1.952369468782624e-6
1.8281277753131575e-4,0,9.371373450148962e-5
1.4554026949096846e-5,1.938170418098982e-4,1.9079974353996645e-4
2.2434500077630226e-4,8.679169729400305e-5,9.08739243650862e-5
4.044954563047233e-4,6.283079926805435e-5,1.2956633747367394e-5
0.0013561868282686896,2.4173883786180253e-4,0.0010567643470110952
7.899996823222018e-4,3.780497244094162e-4,5.9990989131640526e-5
9.697951615835778e-4,3.7911465321057575e-4,0.0010196693271042577
8.38986407175254e-4,1.501549609626146e-4,7.859174552511117e-4
1.118175241210997e-4,1.703886081845865e-5,1.473151508262401e-5
9.603882905067258e-4,7.012556155594346e-4,0.0014948050605521335
0.0015118439213705967,7.768655604413199e-4,4.962568213374348e-4
0.0019456249197070143,5.473734037927842e-4,8.75016498281013e-5
0.002311960427303736,5.873082338360355e-4,2.3925400399243957e-4
9.92158666407798e-4,3.0030992192522574e-4,3.784047006764729e-4
6.439269484306807e-4,6.229833486746938e-5,4.8099284185425715e-5
6.863466123432893e-4,3.9881583603189677e-4,7.330259914605647e-5
0.0014743939251967084,5.851783762337304e-4,5.083260144171792e-4
0.0012876764087278285,8.854882981589457e-4,7.566319132194047e-4
6.77472205667005e-4,8.647221865364513e-4,7.960342788620699e-4
5.441786173893242e-4,4.44607774481489e-4,2.1209831956303313e-4
7.986966008650722e-6,2.1298576023086324e-6,4.792179605190665e-6
2.4244879039590425e-4,4.419454524786856e-5,5.626373832759839e-4
5.539404647332338e-4,2.784788815015857e-4,5.257198515026667e-4
1.9701182821336866e-4,6.81554432738242e-5,7.312511101253277e-5
4.011231817677499e-5,3.194786403461214e-6,8.466183969168747e-5
1.863625402018579e-5,1.4909003216150019e-5,1.4003813735166104e-4
1.0081325984251839e-4,3.833743684152763e-5,1.8103789619606608e-5
0.0010095525034932995,3.269331419540576e-4,8.590425662636722e-5
0.0013183818558277494,7.385281235998027e-4,3.6420564999443034e-4
4.618241234334806e-4,6.767622531329044e-4,8.185752718198243e-4
8.483932782521579e-5,1.5494714056781683e-4,3.258682131529073e-4
0.001556570931019026,6.15528847066598e-4,7.788179299100875e-4
0.0017558901049682107,9.355399518131517e-4,9.284404264721241e-4
0.0026003786442827513,3.1468646074080814e-4,8.057961262059969e-5
0.0022784151700674126,9.461892398246775e-4,0.0013840524652322002
5.187978142951766e-4,3.9828337163132915e-4,1.0170070051014266e-4
3.169938064766312e-4,7.507748048131424e-5,1.5210733043139954e-4
0.0017191500613284252,3.4130968076963655e-4,2.2221514317398439e-4
0.002217181764001102,6.879440055450152e-4,7.706534757679177e-4
3.3190280969277547e-4,2.869983119108098e-4,3.4077721636912674e-5
7.285887881223774e-4,6.916712563490544e-4,1.7660069285792396e-4
0.0010920844855826818,4.392831304757261e-4,4.8117032998775305e-4
0.0019974514546964757,0.0014376538815569183,0.0016288086013639253
0.002064541969169137,4.600492420982205e-4,1.2619406293666938e-4
0.0011875731014194257,0.00061819116906948815,8.659646034711357e-4
0.0017241197290671386,5.159580041587709e-4,8.286920954307721e-4
2.1600305850059837e-4,3.833743684152069e-5,2.2008528557169543e-5
3.41487168903151e-4,5.452435461904756e-4,2.0482130608847834e-4
0.001167871918598084,6.373598874902311e-4,4.1833953071971144e-4
2.786563696351626e-5,6.868790767439181e-5,2.3517177692134947e-4
9.602108023732427e-5,3.833743684152069e-5,2.4582106493287756e-4
2.5256561400684857e-4,3.833743684151722e-5,5.34239281911944e-5
2.484833869359493e-6,0,5.874857219695615e-5
0.0021172559448262213,0.0022656360244535725,0.0041406206670174155
0.001520185863646289,0.0010835650551734508,8.168003904845539e-4
0.0020636545285015067,0.00111604538360862,3.0545707779746495e-4
0.0011937851860928151,3.24803284351749e-4,1.4997747282909207e-4
0.0013350657403791537,2.0712865182432455e-4,4.990966314738417e-4
0.0016366180792390488,6.528013551069627e-4,3.4503693157366425e-4
0.0013153645575578108,8.226574988908948e-4,3.558637077187207e-4
0.0010370631641897592,9.69085209049543e-5,4.921745942663425e-4
8.288695835643202e-5,2.113883670289314e-4,7.230866559830724e-4
3.995257885660031e-4,1.9062225540644046e-4,9.37137345014873e-4
8.6951436614165e-4,3.492966467782792e-4,0.0012307027178661337
5.862433050348772e-4,4.046729444383626e-5,9.307477722079542e-4
9.176136503271277e-5,4.259715204617265e-6,2.841585017743971e-4
5.8926060330487945e-5,1.064928801156051e-6,2.1884286863700295e-4
1.7393837085507197e-5,0,2.59842627481401e-4
2.435137191970545e-4,3.1468646074079426e-4,9.456567754241019e-4
2.3659168198955521e-4,5.745290882221907e-4,0.0014475932170343354
0.0011408937223021977,2.981800643229171e-4,6.426845314959987e-4
0.0049691352743146495,0.0011442659968391826,0.0018950408016522313
6.906063275478996e-4,2.8486845430850116e-4,0.0011435560443050913
7.406579812021044e-4,3.487641823776977e-4,3.803570701452462e-4
0.0013666586281466941,7.523721980147932e-4,9.351849755460974e-4
4.108850291116399e-4,6.442819246977455e-5,7.424328625373564e-4
1.4429785255626904e-4,2.129857602305163e-6,5.455985224575265e-4
1.0667036824886049e-4,1.5121988976377065e-4,4.927070586669113e-4
5.427587123211253e-4,1.203369545303215e-4,5.331743531107463e-4
2.898381220472236e-4,3.6527057879558525e-4,0.0011886380302205714
0.0016925268412995922,0.0011831358980812848,0.0018295476803813066
0.0011089458582676098,7.092425815680738e-4,6.007973319839729e-4
7.44562720139665e-4,0,4.543696218254599e-5
1.2246681213263014e-4,3.194786403461214e-6,7.489999234778476e-5
0,0,5.147155872241524e-6
6.975283647554555e-5,3.674004363979702e-5,3.335002028945003e-4
5.251873871020898e-4,2.1032343822777883e-4,5.310444955084308e-4
0.0012999230899410931,8.870856913606763e-4,0.0015068742536318753
0.001064573824886221,2.3321940745256453e-4,7.986966008651878e-6
2.2310258384161905e-4,3.7059522280133775e-4,9.92513642674849e-4
6.375373756237595e-4,4.579193844959223e-4,7.55566984418251e-4
8.822935117554891e-4,6.575935347121545e-4,0.0021784893508925303
