Day,Grande_Comore,Moheli,Anjouan
794,84914.44419,72872.62916,78516.34725
795,85688.01466,72235.05217,79750.69539
796,81763.26184,70198.84571,79383.37314
797,82440.86574,68841.67094,76721.62074
798,80212.40497,69082.4122,76263.32654
799,79875.43516,75089.7551,81570.05823
800,79770.52195,72784.27667,80932.92448
801,77409.70193,72115.00999,79273.06715
802,77315.07469,74179.43185,80412.12426
803,74523.79054,71801.08538,77853.17147
804,72710.23762,70127.69923,75699.74212
805,71245.45503,68391.79605,73206.4876
806,70570.74671,68692.06963,72783.19185
807,71642.0243,71303.08369,74447.94939
808,73244.45609,70834.70542,75204.8174
809,75426.72621,70244.26911,76114.07983
810,75625.29468,71175.7289,74330.12631
811,77516.8883,73087.80595,76078.07275
812,78523.90722,74883.73989,77258.68145
813,76914.18996,72480.49739,74891.3872
814,77513.98306,70478.84232,72603.60814
815,77801.67304,69947.57704,74019.81157
816,75389.46712,69012.9071,73475.31932
817,78413.85921,73717.77654,76553.29205
818,77044.52104,71827.12943,75277.84247
819,75366.1261,69290.64083,72388.55935
820,74378.53737,68147.39067,73848.47823
821,73324.20899,68736.27385,74033.83284
822,72943.64589,67554.54602,72467.68427
823,73563.3446,68425.00793,70953.1991
824,74597.95968,70578.02561,70658.52617
825,72866.19084,69191.46733,70482.37063
826,72242.1481,67995.52558,70999.40811
827,70623.30369,66314.58068,69887.98465
828,69199.25666,65769.21899,70756.53608
829,71670.13902,69460.02635,76538.92066
830,74744.34485,74170.23661,80120.62909
831,81026.11476,84300.44914,83484.08722
832,87876.03559,88686.16794,88369.21447
833,84101.0676,84950.14898,84272.02098
834,86037.2702,87920.20932,84089.84014
835,90016.26219,89495.29979,89710.27055
836,86678.81987,86302.60062,84563.75034
837,83196.08537,86442.63938,81439.93867
838,80035.60645,81534.99513,78825.91136
839,76610.53405,79068.67253,78523.01694
840,84334.38919,86584.28209,83015.468
841,85409.65564,83471.04424,79810.08378
842,83853.90111,84931.88249,81383.58719
843,86230.86545,85310.26714,83080.5391
844,82815.20936,87032.07906,80868.56772
845,80517.10824,85783.23423,78788.95754
846,77132.40763,81882.6413,75377.83467
847,74149.53344,77267.88113,72641.34695
848,71599.43193,73629.18431,70204.75382
849,73260.51549,73213.39324,69283.30315
850,70854.94839,70766.21084,67586.8703
851,69419.60506,68770.9073,66355.72954
852,68063.63144,67338.38304,65444.87798
853,67075.31242,66401.30783,64668.98819
854,66089.84273,65333.31463,64189.85122
855,65795.00576,64601.65791,63374.90272
856,66292.30081,64159.77799,63322.25151
857,66060.87888,65506.9291,63690.89943
858,66339.31923,65749.09467,64703.71669
859,65680.57155,65140.76559,64179.3801
860,64991.26478,64075.89179,63309.15306
861,64043.54791,63248.64027,62926.3898
862,63453.78753,63153.72623,62566.94696
863,62791.42896,62483.36985,62007.55643
864,62187.58205,61934.34653,61565.21031
865,61705.31359,61506.47059,61218.98701
866,61328.46022,61173.24048,60949.34804
867,61054.08161,60917.27435,60926.5359
868,65682.4634,63847.59448,66999.71753
869,76628.2362,75216.66182,78093.1263
870,83952.70973,89686.41332,89846.85356
871,79840.15568,84060.65652,88928.88713
872,75642.67965,78765.11125,83517.97503
873,72653.91643,75333.32486,79597.80729
874,71795.33191,74442.25889,77312.06522
875,69927.46436,71417.63011,73791.81607
876,68662.65621,69534.69523,71205.48543
877,67912.41362,68135.48913,69917.67288
878,66959.43733,66691.89232,68858.34551
879,65974.89378,65477.58973,67141.94027
880,65879.23235,65147.57664,65911.16467
881,65571.2025,64992.73241,65552.31047
882,65353.39916,64507.58437,65763.5052
883,64664.05976,63612.97662,64710.48378
884,64145.41513,63681.1995,64518.35504
885,63790.99515,62960.20692,63525.59079
886,63184.15534,62495.53694,62800.58983
887,62479.82268,61943.52612,62181.10155
888,61982.77235,61518.06185,61723.5878
889,62781.88657,62438.81356,63859.46494
890,62443.61405,62215.04112,64615.5678
891,63944.70611,63493.06502,65295.27498
892,64830.90859,64132.12787,65296.64589
893,64049.40237,63291.54853,64192.56383
894,63606.39875,62664.74237,63642.47837
895,63142.00805,62113.80237,62840.92237
896,63028.47569,61824.5106,62732.082
897,62867.56352,61717.07589,62324.36062
898,62598.79168,61400.04291,61826.94474
899,63655.75635,62326.17012,62071.88219
900,71308.05677,74613.70145,71355.81453
901,73251.34198,74770.25243,71827.99392
902,71703.56489,72208.79914,72180.11212
903,70153.63248,69794.00284,69980.60749
904,68111.70147,67794.6032,68022.65112
905,66712.32438,66113.68033,66300.47036
906,65308.44194,64785.62297,64913.60499
907,64421.84671,63807.89467,64128.88899
908,63551.1248,63016.23225,63220.85474
909,63049.09913,62490.89778,62619.6391
910,62661.09661,62037.64119,62235.77601
911,62792.88652,61620.9733,61773.67185
912,63478.44462,61576.32962,61771.92669
913,63537.72657,61375.4234,61611.37084
914,63951.31984,61327.93906,61421.83993
915,63772.10639,61099.64816,61110.77763
916,63418.84255,60887.50213,61304.63996
917,63308.27246,60861.47108,61587.33764
918,63495.90286,60715.04005,61336.30079
919,63432.57509,60818.37032,61603.47759
920,63330.77904,60991.24144,61556.53614
921,63463.74981,60871.18839,61661.02436
922,62822.08963,60690.03188,61360.73334
923,62291.79807,60601.95711,61156.88061
924,62139.83574,60518.55713,61439.7134
925,62000.38862,60515.20345,61353.96106
926,63314.3283,60703.90165,61444.8528
927,63442.28207,60721.74048,61325.61729
928,63422.9141,60829.80768,61101.44463
929,63564.17729,60816.24245,60874.9424
930,62805.26819,60790.87055,60926.58906
931,65091.23019,61585.51132,62772.83243
932,64498.56336,61788.29359,63023.30374
933,63696.43886,61409.90089,62449.05536
934,63576.6705,61447.77988,62235.25121
935,63127.69189,61293.66979,61913.29541
936,63086.48319,62035.72858,62304.71703
937,63485.47112,62855.59551,62755.87552
938,63301.19459,62937.94707,63185.31548
939,63705.34518,63181.54677,63689.1003
940,63506.60541,62789.04015,63514.82965
941,62784.23485,62172.10665,62826.07637
942,62168.36428,61691.63836,62201.66029
943,61698.73217,61318.04157,61715.16175
944,61332.80199,61027.67639,61336.37771
945,61038.79872,60800.35518,61065.10781
946,60814.87802,60623.31724,60832.44737
947,61243.60547,60805.57335,61849.58683
948,61219.45152,60728.36681,61693.14645
949,61153.03302,60871.09803,61969.50516
950,61039.90353,60692.92296,61578.8734
951,61153.40826,60683.87186,61793.20452
952,60959.76813,60575.8372,61589.81593
953,61266.73133,60481.92691,61664.12788
954,61420.76844,60457.94968,61387.28336
955,61425.41097,60359.02073,61325.19501
956,61495.56872,60595.88913,61167.02523
957,61973.08386,60586.38706,61018.59408
958,62104.68195,61424.77868,61043.33226
959,62270.91766,61489.57356,61492.02393
960,62322.56933,61691.36627,61712.58699
961,62108.1683,61332.04466,61720.80479
962,62671.08239,61208.27344,62155.71777
963,62518.17492,60970.915,61852.97709
964,62128.32345,60825.74358,61687.97905
965,61716.32788,60655.52786,61549.94692
966,61539.18923,60541.32476,61262.26103
967,61342.1751,60428.69164,61030.0991
968,61412.62129,60364.66453,60924.12381
969,61173.63546,60298.21601,60937.818
970,61491.53829,60259.20011,61130.90018
971,61295.32663,60261.68666,61379.42714
972,61608.13152,60475.66344,61794.63876
973,61366.20296,60635.79352,62293.52789
974,61354.69353,60789.22908,62253.75297
975,61098.94698,60614.65222,61787.77371
976,60968.65782,60572.56979,61554.25407
977,61351.55762,60811.06533,62142.81981
978,61188.83422,61013.09385,62293.95573
979,61639.88567,61276.15781,63305.29154
980,61713.63547,61190.80953,63283.34955
981,61375.60595,60983.9672,63055.8578
982,61495.73203,61045.57973,63579.35543
983,62704.72381,61137.09702,65427.63404
984,63109.26179,61191.78661,65801.97781
985,62492.9066,61088.67526,65107.71413
986,62102.33288,60919.82453,64189.20767
987,62478.90334,61484.26561,63740.85818
988,62219.55231,61457.42345,63033.23712
989,62656.84297,61581.0378,63397.57314
990,62698.3263,61517.39013,63058.42311
991,62911.23505,61343.44012,63442.33501
992,62727.74739,61561.86172,63386.53014
993,62679.61099,61580.63822,63511.08772
994,63196.18938,61653.89821,64145.20475
995,62529.31844,61325.96386,63305.75768
996,62028.98375,61032.66169,62676.12866
997,61745.26718,60884.49319,62499.70496
998,61991.81665,60867.41979,62604.44731
999,62929.22781,62253.11485,63661.17671
1000,62370.54876,61805.07236,63412.57178
1001,62086.20581,61421.48748,62964.95311
1002,62024.71291,61794.11337,63558.54859
1003,63655.07278,63018.95023,64451.88915
1004,64240.89295,63435.05371,65008.60519
1005,64015.20842,63015.19768,64419.66668
1006,63133.53938,62350.31133,63641.69487
1007,62457.62453,61838.71638,62967.56816
1008,62041.49394,61437.91667,62555.31365
1009,61817.49482,61185.59495,62136.2979
1010,62072.50244,61267.46347,62915.62484
1011,61824.69315,61005.16642,62451.08006
1012,61638.19099,60839.09206,62041.43181
1013,61317.39073,60662.36992,61881.18855
1014,61320.01465,60706.57199,63071.03144
1015,61213.85955,60628.16511,62850.45161
1016,61400.96108,60567.69406,63032.44563
1017,61471.29753,60678.44477,62592.96258
1018,61147.83131,60528.37332,62125.26203
1019,60901.23533,60411.7937,61700.27838
1020,60703.41559,60321.29755,61324.98932
1021,60549.35343,60252.59595,61075.30157
1022,60673.80838,60362.85961,61922.41701
1023,61066.56703,60822.17264,62568.36088
1024,61007.54796,60778.60869,62396.81368
1025,60866.63959,60792.06435,62394.32174
1026,62205.13841,61879.0329,64007.97426
1027,64239.56326,62335.5411,65727.37259
1028,64157.44585,61847.35122,65371.45255
1029,63767.36411,61831.70379,65454.22886
1030,63680.32602,61814.77923,68505.91515
1031,64235.94501,61968.92064,67837.65465
1032,63855.09814,61839.61149,67454.50735
1033,63127.77367,61527.45747,66088.27709
1034,64089.72832,62838.5238,65747.3335
1035,63879.53835,62929.68608,64999.45043
1036,63761.28566,63038.58998,65481.79137
1037,63476.41651,62512.15989,65318.8064
1038,62893.44734,61964.46802,64769.44456
1039,62329.69908,61534.37142,63806.72042
1040,62279.35499,61413.82126,64370.77936
1041,63298.78019,61677.97675,64578.87877
1042,63233.07139,61812.33015,64662.26098
1043,63131.31448,61456.16213,64396.84056
1044,62931.42466,61575.02101,64338.47794
1045,63363.89992,62020.00167,64069.84547
1046,64237.91809,61801.80329,63689.06687
1047,63313.74825,61439.07943,63055.7695
1048,63302.16396,61493.89965,63621.97572
1049,63002.62884,61357.42559,63474.31529
1050,62344.67111,61057.46026,62712.28901
1051,61831.2613,60835.10055,62818.17255
1052,61933.81954,60654.22686,62874.06814
1053,62930.22436,60526.98498,62572.84243
1054,63843.54728,60417.22766,62795.55795
1055,63357.98694,60790.77427,63081.86627
1056,63158.45004,60685.44984,63457.85478
1057,62835.6132,60752.68047,63492.81679
1058,62809.24072,60749.36437,68648.30911
1059,64622.12724,61541.93273,68875.54254
1060,68086.26179,63046.14168,71684.02381
1061,74445.21274,65329.64753,76921.35876
1062,72201.00876,64613.01696,73959.34399
1063,69848.57106,63655.40409,71721.17181
1064,69041.94305,63338.72942,71362.38327
1065,67863.2801,62891.02007,69808.67489
1066,67854.29494,64494.5355,71868.16097
1067,67110.55494,65035.86273,71308.02889
1068,66333.95735,64210.97195,70906.17192
1069,65534.92604,63756.30267,70168.84979
1070,64948.61586,63464.98875,73085.59395
1071,68616.97883,63000.60447,76212.76292
1072,66908.28215,62366.19153,74032.31078
1073,65777.17428,62004.19117,71292.4991
1074,65451.32544,61891.66029,70397.72829
1075,67065.3326,63880.29799,73146.52584
1076,68859.88939,64228.77245,71836.373
1077,68891.75468,64587.23144,71751.02685
1078,69545.74631,65220.88587,73423.35245
1079,69422.83496,66157.11412,73676.98915
1080,71212.56243,66831.46248,73650.12521
1081,71894.99773,67286.16285,74583.9783
1082,71591.90695,71124.14075,75795.14073
1083,71841.22053,71709.34707,77584.46979
1084,70898.1286,70329.59575,75478.91754
1085,69554.85036,68342.91588,74518.28354
1086,68024.24495,66936.35721,72467.97268
1087,67240.47767,65840.92821,70875.85334
1088,67698.08953,64829.6655,70754.13977
1089,68132.74167,65182.84617,69547.50708
1090,67247.88349,64569.1706,69356.10658
1091,67774.54695,64939.99289,69300.22958
1092,69535.48233,66570.62531,72074.08893
1093,73908.05909,66949.46099,74721.29166
1094,74425.24377,72410.75859,77881.59541
1095,79272.01495,78192.72504,85523.93529
1096,79861.13678,77296.99068,82559.76508
1097,77686.39118,74632.98523,78855.6086
1098,74700.26523,72281.06343,76485.3081
1099,80023.5883,76099.54687,80069.14127
1100,77857.72081,76394.45162,80408.29961
1101,74894.64876,73172.8428,76327.37984
1102,72661.21214,70628.31386,73735.44643
1103,72018.13235,69821.14619,73541.11942
1104,69824.62424,68028.9673,70729.16414
1105,68778.76439,66595.31034,69114.04315
1106,68075.51215,66954.76687,71270.09348
1107,70689.38211,70223.11719,73658.81868
1108,70897.7719,68464.33076,72950.10993
1109,71528.83651,67538.50878,71483.85054
1110,74158.4048,69024.05879,73059.93178
1111,76244.63498,69183.29176,72868.20206
1112,78596.48733,70959.20271,75365.30019
1113,75173.80701,68776.09817,72105.6275
1114,72323.83244,66954.47495,69622.96421
1115,69630.45026,65430.66167,68137.9527
1116,67583.06431,64237.99179,66410.74995
1117,66001.54236,63303.80892,65011.96293
1118,65332.57475,62825.32503,64277.99065
1119,64951.42896,62337.77691,63957.03125
1120,63960.67857,61948.59739,63257.36243
1121,63212.79493,61530.00729,62548.39592
1122,63299.46078,61939.93082,62380.55516
1123,67016.04447,66390.11462,70355.28604
1124,73044.13479,75182.09995,76354.89958
1125,79904.1409,80877.00246,79533.99609
1126,80851.15056,80461.92428,81339.63031
1127,77421.95401,77002.18297,78154.40309
1128,73977.4025,73441.80399,74728.09681
1129,71584.57502,70975.1926,75841.87647
1130,75265.31615,70064.93867,78480.93553
1131,74451.50455,68302.64228,77219.46939
1132,72985.38964,66853.16661,77024.20046
1133,75109.37287,66983.52494,79892.19824
1134,74662.40586,66729.08109,77432.9414
1135,74805.61945,66616.80225,76068.87623
1136,74469.84323,66247.42878,75577.11443
1137,77007.52861,65989.07885,76292.58734
1138,75915.36744,67151.92238,75556.75577
1139,75379.64941,72155.6087,85228.35361
1140,73130.26868,72533.38531,82297.0167
1141,71731.35701,70681.13469,78073.10598
1142,72347.5444,69848.36425,75427.20305
1143,69942.85671,67744.24634,73002.2445
1144,67778.03798,66040.70177,70170.16544
1145,66140.49434,64733.82168,67921.344
1146,68999.62323,68692.15704,71552.83733
1147,73011.8626,74075.66692,75299.41962
1148,76571.82666,78825.10236,75697.79524
1149,77045.19919,93054.31181,79278.98545
1150,76660.25878,107703.9935,109995.9916
1151,73645.58346,98928.48499,105076.1312
1152,71329.67055,90470.93802,95770.91051
1153,69246.25219,83869.68268,89156.52551
1154,68112.29123,79509.25966,83566.17881
1155,68327.28726,75894.80335,79191.72698
1156,70210.84643,75469.46082,79275.36468
1157,70363.06053,74714.41937,76232.81952
1158,71668.18306,74765.77086,76229.73718
1159,73974.34093,73817.8217,77285.33576
1160,71850.43305,71057.17982,74353.03048
1161,70309.21915,68659.61203,71662.63669
1162,68575.14076,67068.39207,69617.5485
1163,67573.219,65707.72902,67669.83366
1164,69566.14205,65065.90502,67435.44873
1165,70262.83192,65186.77317,67654.04475
1166,70292.46296,65441.12015,69711.32637
1167,69751.55439,65600.11456,70237.99773
1168,69844.6886,66594.01532,72253.62312
1169,69052.62454,65664.0442,70933.82112
1170,70272.07515,64659.03593,70038.38564
1171,72242.18728,64661.71284,72955.19099
1172,74594.8543,65956.76934,76837.52737
1173,73377.26494,65141.69571,74024.15119
1174,72130.55756,64538.30717,71383.08203
1175,70271.12996,64806.08641,69880.76745
1176,72881.35578,68763.54029,73938.70295
1177,73302.13258,71831.39348,75806.49087
1178,76336.78275,73333.38772,77468.18269
1179,82085.52481,76556.31949,84293.22963
1180,87670.42304,77714.43659,83822.64253
1181,86359.62612,77463.7804,83091.31466
1182,82505.95654,76391.38588,80303.44593
1183,79906.49315,73585.94748,76659.327
1184,79467.76981,75243.26294,77280.21338
1185,78662.82135,76791.92433,78388.78476
1186,75153.60609,73318.62634,75008.38226
1187,72959.81623,70373.14891,71867.40802
1188,70409.95662,68110.30408,69369.50124
1189,69210.90818,67247.39295,67930.71982
1190,68810.68778,66162.82626,66931.36775
1191,70818.05267,69079.51019,69213.70463
1192,72286.26541,68794.99321,72837.26397
1193,72170.369,67709.25829,72332.38751
1194,71969.29537,67954.68749,70377.84465
1195,70208.6547,66574.77551,69330.39613
1196,71272.02523,70656.2901,70630.03223
1197,70128.80038,69016.39173,68589.16174
1198,68539.4028,67518.60912,67330.08875
1199,68991.28032,67424.77423,68583.2444
1200,73957.51288,67613.19211,74965.50344
1201,71578.28186,66015.33835,71990.47291
1202,69044.22463,64780.1091,69345.28764
1203,67764.25196,64482.36619,67837.94224
1204,66523.14988,63806.85766,67330.31452
1205,66552.5468,63804.06037,66966.1032
1206,66100.53942,63528.83559,65941.12569
1207,66518.07832,63923.36568,72196.60543
1208,67634.18978,65772.06389,74224.43496
1209,73024.22662,71128.65327,80391.41498
1210,77970.00458,78089.46858,84653.70479
1211,80342.79551,77116.47725,83760.55022
1212,78322.98735,75857.63247,80151.35651
1213,75956.59288,73630.47018,77023.03277
1214,73754.42362,71958.73731,73936.11461
1215,71956.51039,69720.67419,71454.75415
1216,70757.72389,68394.64189,69705.19281
1217,69323.68946,66926.889,68152.5096
1218,67590.22043,65477.2912,66525.00705
1219,68481.79806,67117.60085,67049.43322
1220,67016.78568,65740.42609,65929.87238
1221,67238.41404,65050.50143,65779.61554
1222,68171.47427,65215.34879,65823.7187
1223,67376.59937,64796.75111,66387.37003
1224,67101.98242,64308.16297,65369.23582
1225,65590.8092,63410.87607,64259.13544
1226,65289.95438,63335.45483,63675.26134
1227,64317.01258,62665.17603,62908.33164
1228,63772.34584,62225.19471,62419.64472
1229,63539.76065,61770.59387,62204.23424
1230,63595.39775,61459.78764,62212.19717
1231,63191.50705,61572.81009,61982.94981
1232,63183.24888,61720.65347,62143.99765
1233,62795.95832,61384.76426,61867.17127
1234,62711.00383,61161.37626,61921.80749
1235,62817.1475,61421.55096,61817.12661
1236,62323.74484,61176.10693,61512.42145
1237,62624.65016,61198.17976,61289.00852
1238,63116.77864,61482.78958,62235.47536
1239,67003.79013,65591.65113,69617.37459
1240,70227.3782,67106.86338,68993.05901
1241,68145.24083,65591.39458,67601.651
1242,66343.51994,64354.58248,65920.17175
1243,64940.60879,63391.35224,64610.6344
1244,63852.61893,62641.18778,63686.58791
1245,63000.60297,62056.95911,62871.52315
1246,62511.07171,61733.74616,62547.33578
1247,62645.7514,61519.04586,62310.06829
1248,62500.43077,61264.47415,61826.46077
1249,61947.33744,60984.77346,61422.85467
1250,61954.79229,60883.91985,61143.10305
1251,61526.81188,60691.35893,60891.36494
1252,61281.95276,60538.43088,60747.73449
1253,61005.77938,60527.12739,60691.34033
1254,60897.27097,60458.79896,60590.33277
1255,60904.28253,60392.25817,60467.15377
1256,61393.21058,60439.94107,60967.55048
1257,61486.36016,60552.88983,60787.80199
1258,61650.24279,60641.4467,61196.07914
1259,61711.42273,60583.07226,61380.50297
1260,61389.66163,60463.57379,61083.55293
1261,61570.15513,60751.05539,61697.85582
1262,61990.86783,61016.99896,61605.80357
1263,62538.88372,61096.47727,61300.59087
1264,63151.78052,61180.58596,61149.58729
1265,62958.63433,61086.46739,61111.48255
1266,62631.30719,60880.79069,60893.10266
1267,62397.93412,60907.77354,60737.42692
1268,62616.51784,61032.43876,60864.71593
1269,62691.89689,61296.55426,61105.70618
1270,62440.61315,61490.69793,61315.90019
1271,62177.19888,61408.2383,61145.99613
1272,61699.66164,61097.92167,60895.24046
1273,61446.8639,60879.64234,61018.64939
1274,61408.22529,60839.9503,61093.66933
1275,61196.81067,60692.06059,60893.527
1276,60952.45449,60540.7542,60744.24694
1277,60751.23968,60429.43187,60659.62406
1278,60636.28006,60355.76436,60524.05845
1279,61008.39681,60458.90296,60457.21434
1280,61455.08962,60768.14794,60564.15001
1281,61367.83558,60974.63528,60907.01352
1282,61108.37054,60845.22509,60892.55175
1283,61653.95134,61000.60628,61140.05963
1284,62180.10596,61299.60078,61418.29848
1285,63018.88308,61187.15216,61150.6072
1286,63508.56312,61450.80577,61686.80464
1287,62996.02548,61351.40558,61371.78651
1288,62494.34259,61094.23226,61155.24751
1289,62815.93906,61042.01827,61026.65945
1290,63319.40306,61194.14477,61239.83845
1291,62753.7632,61089.62336,60985.0558
1292,62514.76235,61233.29267,60868.05442
1293,62513.28725,61204.80942,60950.93466
1294,62972.0727,61737.89965,61671.12899
1295,63363.45772,61609.34741,61373.57139
1296,63222.76092,61597.18607,61564.46511
1297,63385.75646,61530.85485,61691.83945
1298,62746.56121,61213.55344,61330.17939
1299,62312.50246,61248.36947,61152.95941
1300,62394.26776,61326.71741,61136.92358
1301,61878.81359,61071.45134,61019.79089
1302,61512.00104,60855.76963,60934.65182
1303,61305.85311,60687.79654,60758.42872
1304,61018.26174,60535.65648,60624.22802
1305,61868.60738,61677.26924,62851.69089
1306,62227.54046,61908.9149,62687.53816
1307,62783.1646,62107.38561,62267.56482
1308,62773.98398,61821.88238,61851.66357
1309,62838.60584,61534.08406,61727.21155
1310,63042.12459,61557.82038,61542.27373
1311,63037.42559,61670.77669,61404.42936
1312,62892.38649,61355.1007,61374.95063
1313,62294.70015,61172.92329,61483.91291
1314,61990.07683,61019.4937,61691.06024
1315,61991.59421,60988.25401,62020.101
1316,61848.8718,60792.16006,62104.99358
1317,61486.51838,60619.30404,61801.71075
1318,61187.63662,60482.90676,61528.19894
1319,60933.76855,60376.08817,61338.61094
1320,60850.92676,60467.91981,61582.76611
1321,60782.89304,60683.95742,62059.67126
1322,61189.3016,60698.50811,61971.24004
1323,63450.59272,61180.41557,62617.8424
1324,63038.1583,61077.74647,62692.09267
1325,62742.38073,61033.32517,62313.90234
1326,62830.04266,61223.20819,62336.34127
1327,62412.77259,60988.46911,62243.69721
1328,61952.37374,60771.0051,62059.09424
1329,61574.69967,60684.56473,61885.10835
1330,61502.10346,60600.06845,61772.72702
1331,61317.07962,60670.48967,62059.67154
1332,61885.56092,61180.21341,62649.29663
1333,62031.83041,61313.61707,62406.51053
1334,61960.63542,61023.04601,61900.15048
1335,61589.1586,60798.5259,61522.62914
1336,61237.63796,60621.8926,61188.76534
1337,60999.30846,60504.76449,61116.34045
1338,61045.06194,60510.08849,61172.79318
1339,61474.26724,60890.6359,61774.25135
1340,61688.97319,60823.33971,61386.3513
1341,61428.71169,60847.33495,61646.71573
1342,61436.55628,60914.59034,61714.11984
1343,61567.00389,61078.0235,62579.53149
1344,61875.70677,61409.64583,62981.15655
1345,61497.04843,61097.83328,62419.67867
1346,61294.38834,60866.24695,62173.84092
1347,61046.30083,60725.86699,62008.94888
1348,60836.31929,60568.26724,61740.80274
1349,60668.72806,60465.37018,61625.76458
1350,60527.47819,60370.42659,61420.37489
1351,60828.71755,60673.47781,61989.17319
1352,61162.86572,60812.95086,62725.7044
1353,60991.11764,60645.26874,62517.32496
1354,61077.27377,60513.78933,62680.63167
1355,60976.48405,60401.62026,62266.85041
